tract_id,AC_LAND,AC_TOT,AC_UNPR,AC_WATER,AUTOOWN0,AUTOOWN1,AUTOOWN2P,COUNTHU10,E5_ENT10,E5_IND10,E5_OFF10,E5_RET10,E5_SVC10,E8_ED10,E8_ENT10,E8_HLTH10,E8_IND10,E8_OFF10,E8_PUB10,E8_RET10,E8_SVC10,EMPTOT,E_HIWAGEWK,E_LOWWAGEW,E_MEDWAGEW,HH,R_HIWAGEWK,R_LOWWAGEWK,R_MEDWAGEWK,TOTPOP10,WORKERS,CBSA_EMP,CBSA_POP,CBSA_WRK,D2b_E5Mix,D2b_E5MixA,D2b_E8Mix,D2b_E8MixA,D2a_EpHHm,D2c_TrpMx1,D2c_TrpMx2,D2c_TripEq,D2r_JobPop,D2r_WrkEmp,D2a_WrkEmp,D2c_WrEmIx,P_WRKAGE,PCT_AO0,PCT_AO1,PCT_AO2P,R_PCTLOWWAGE,E_PCTLOWWA,D1A,D1B,D1C,D1C5_Ret10,D1C5_Off10,D1C5_Ind10,D1C5_Svc10,D1C5_Ent10,D1C8_Ret10,D1C8_Off10,D1C8_Ind10,D1C8_Svc10,D1C8_Ent10,D1C8_Ed10,D1C8_Hlth10,D1C8_Pub10,D1D,D2A_JPHH,D3a,D3aao,D3amm,D3apo,D3b,D3bao,D3bmm3,D3bmm4,D3bpo3,D3bpo4,D4b025,D4b050,D4d,D5ar,D5ae,D5br,D5be,D5cr,D5cri,D5ce,D5cei,D5dr,D5dri,D5de,D5dei,WalkIndex
25025000100,443.6187757111,443.6306822968,422.5208969,0.0,311.0,742.0,648.0,1707.0,563.0,1541.0,4359.0,629.0,2614.0,91.0,563.0,259.0,1541.0,4320.0,39.0,629.0,2264.0,9768.0,0.0,0.0,0.0,1616.0,14.0,12.0,11.0,4254.0,37.0,186150.0,4552401.999999999,225853.0,0.8358558099520625,0.8358558099520625,0.7184432840548974,0.7184432840548974,0.8717431601267526,0.7727722123561623,0.8114443998858138,0.4195554428213373,0.6067608044501498,0.007547169811320753,0.003787878787878788,0.36927556641043835,0.863885573577809,0.18311345049794964,0.43630135910954887,0.3805691622729936,0.324317027027027,,4.040039022160548,10.068146033825958,23.118408387985458,1.4886859954261311,10.31666509829813,3.647162162990241,5.358313838874264,1.3324803640872507,1.4886859954261311,10.224361829849572,3.647162162990241,5.358313838874264,5.358313838874264,0.21537409877132102,0.6129883001324025,0.09230326848851088,27.15844741017481,6.044554294554456,27.595327300597198,4.899066000700763,7.2035116985558965,15.492750201827212,119.17373115922727,11.895513594467957,41.471085244393436,5.044493860202306,107.47528759617296,14.782009805072205,0.0,0.06823568480813247,3842.3316853440538,317554.3579974691,390457.00528892106,34303.18137909893,427.8189928567146,0.0005659299053901075,0.6979140921828556,0.049999999999999996,0.8679140921828555,0.0006572310899643609,0.21478041989077115,0.0005328909877107945,0.07500575571434955,16.65706730540069
25025000201,148.0942331695,148.11423316949998,145.77579889999998,0.0,288.0,604.0,720.0,1618.0,120.0,153.0,35.0,27.0,579.0,90.0,120.0,175.0,153.0,35.0,0.0,27.0,314.0,914.0,0.0,0.0,0.0,1541.0,20.0,13.0,10.0,3854.0,43.0,186150.0,4552401.999999999,225853.0,0.6734905089762621,0.6734905089762621,0.8769931263943107,0.8206769899979183,0.5936745660769178,0.6142932027368332,0.6611984400985699,0.7430088238337277,0.38338926174496635,0.08986415882967613,0.047045951859956234,0.385600257621645,0.8860885936689155,0.17919730531520395,0.3743466563658838,0.4464407972805933,0.3023193023255814,,11.099240846607067,26.437868923026286,6.269901745577891,0.1852159984800811,0.24009470234060562,1.0495567269132986,2.1539913579782017,0.8231820760618157,0.1852159984800811,0.24009470234060562,1.0495567269132986,2.1539913579782017,2.1539913579782017,0.6173873788497988,1.2004735049519524,0.0,17.369142592155054,0.5931211648280338,29.42667944858628,3.2392566581988715,5.700422586555169,20.487000757079677,136.19091838650377,0.0,85.34886850101944,2.160774898456327,109.11679080395744,4.321549796912654,0.0,0.0,6015.4861120263595,274864.7420091391,355696.3271934635,30503.216494976485,513.8375205294425,0.0004896438156620821,0.5994745609272275,0.04000000000000001,0.7894745609272275,0.0005844257706547821,0.19357415805268482,0.0006400419332455156,0.0890665404023881,16.051415886942674
25025000202,148.6560140228,148.6660140228,142.8472948,0.0,302.0,691.0,524.0,1522.0,43.0,55.0,103.0,101.0,153.0,52.0,43.0,24.0,55.0,102.0,1.0,101.0,77.0,464.0,0.0,0.0,0.0,1480.0,9.0,16.0,11.0,3885.0,36.0,186150.0,4552401.999999999,225853.0,0.9351509645817233,0.9351509645817233,0.888653671303034,0.888653671303034,0.5035044923225224,0.6023012959056514,0.6559411004150533,0.46615338334718887,0.21338238675557597,0.14400000000000002,0.07758620689655173,0.39755825860310695,0.8311416962676963,0.19952685939553216,0.45498113666228646,0.3454757095926413,0.44444083333333334,,10.654737812066276,27.19688622067893,3.2482248656596746,0.707049569705356,0.7210498514147969,0.38502655827377225,0.5390371618664659,0.301020562641421,0.707049569705356,0.7140493647032435,0.38502655827377225,0.5390371618664659,0.5390371618664659,0.3640249988019848,0.16801183851785964,0.007000486711666942,13.90296267772595,0.3135136006756757,23.35410744936332,0.0,5.073351422607859,18.280756123038945,139.23888484878617,0.0,49.51094872545974,29.060030916008074,72.1102677152015,29.057502967671592,0.0,0.056499505857912136,8756.64298400493,290560.54365673114,376105.83321584796,35913.13865482047,695.2856819779761,0.0005175311429850408,0.6329536290513489,0.045772671081827636,0.8354698880736674,0.0006880770360980713,0.22702277820835956,0.0008660513054106664,0.12182001758920166,16.173938888236346
25025000301,141.41600845329998,141.42000000000002,141.15790169999997,0.0,67.0,541.0,605.0,1219.0,54.0,62.0,110.0,4.0,137.0,1.0,54.0,99.0,62.0,110.0,0.0,4.0,37.0,370.0,0.0,0.0,0.0,1159.0,12.0,12.0,12.0,2740.0,36.0,186150.0,4552401.999999999,225853.0,0.8435591156205761,0.8435591156205761,0.8164723626705068,0.7640425686890162,0.49064273464097985,0.5520448201500251,0.5948892732998765,0.45255040110963163,0.23794212218649513,0.17733990147783252,0.0972972972972973,0.405472306400278,0.9003604598540145,0.05549694831829368,0.44548584905660377,0.4990040032813781,0.33333138888888886,,8.635717581614065,19.41088174732359,2.6211784425242604,0.02833706883713303,0.7792696170925788,0.4392244714397132,0.26211785102117063,0.38255026497652794,0.02833706883713303,0.7792696170925788,0.4392244714397132,0.26211785102117063,0.26211785102117063,0.0070842702895397795,0.7013420880005332,0.0,11.256896024142792,0.31924088093183783,22.613271125816716,3.4473737802291056,2.445424067158288,16.720473148983785,94.68529653066312,0.0,14.70299437642464,5.656791020680686,78.06389717432512,27.15298892166789,0.0,0.0,10133.212355442412,270079.6047247984,346202.678478737,31051.067452269835,437.67919813322015,0.00048082909065195865,0.5869042568236458,0.039999999999999994,0.768279592702588,0.000594922259873642,0.19834323292320746,0.0005451744231721757,0.07467897044265308,14.38586794702998
25025000302,145.4,157.16,121.3606987,11.74,134.0,548.0,660.0,1346.0,42.0,12.0,31.0,18.0,99.0,52.0,42.0,10.0,12.0,31.0,0.0,18.0,37.0,208.0,0.0,0.0,0.0,1276.0,10.0,4.0,9.0,3142.0,23.0,186150.0,4552401.999999999,225853.0,0.8303918203432816,0.8303918203432816,0.9161396850059518,0.857309751331254,0.3262901631271955,0.48018305200984507,0.5294387482527833,0.20087986114184364,0.12417910447761205,0.19913419913419916,0.11057692307692307,0.410892737887303,0.9013304551241248,0.10028049034175332,0.4085536106983655,0.49115150817236264,0.17390521739130435,,11.090908231622223,25.889771914687966,1.7138995024791466,0.14831820800247478,0.25543694927650823,0.0988788289980479,0.3048763756069943,0.34607587191424893,0.14831820800247478,0.25543694927650823,0.0988788289980479,0.3048763756069943,0.3048763756069943,0.4284748231190095,0.08239903402467948,0.0,12.804807734132433,0.16300942319749215,19.73665735097989,0.0,3.946453898144484,15.790203187819444,85.12703614701513,0.0,36.311459622340976,4.4011030061191665,71.52021477689303,8.802206012238335,0.1538689658232416,0.4438651233061675,7483.028171375244,253105.46221728172,330456.8960332146,22193.445652837872,384.0077093407992,0.00045061873250190886,0.5484652583354543,0.04,0.7326978875031815,0.00042521489136633256,0.1423262916772716,0.00047832751883735726,0.0680936625095444,14.115216368638238
25025000401,106.51020984649999,106.514212265,106.1279001,0.0,1232.0,1097.0,630.0,2965.0,34.0,13.0,16.0,11.0,139.0,0.0,34.0,41.0,13.0,100.0,0.0,11.0,98.0,300.0,0.0,0.0,0.0,2877.0,21.0,19.0,9.0,5672.0,49.0,186150.0,4552401.999999999,225853.0,0.6317628471393975,0.6317628471393975,0.8414553199666276,0.7250434827153515,0.1920208542474253,0.31653562919458317,0.3492768431997708,0.015008885846909249,0.10046885465505684,0.2808022922636104,0.16333333333333333,0.43315195956607544,0.928767522919605,0.4158138246205733,0.37083284654300175,0.21333648566610455,0.3877530612244898,,27.937980359659925,53.444929814789994,2.8267777356332653,0.10364851382281629,0.15076144221111523,0.1224936754066094,0.9234141697164325,0.3203681447330566,0.10364851382281629,0.9422593275567012,0.1224936754066094,0.9234141697164325,0.9234141697164325,0.0,0.38632613686428696,0.0,30.764758095291683,0.10427512408759124,23.328530825834275,0.0,2.105818360561657,21.22271250513408,99.17797597419917,0.0,36.05152810163521,10.512219884604875,81.11981459776125,10.512471115457519,0.7072046015046969,1.0000000000001743,10843.842496012485,278100.187437426,366903.58815652796,29934.600264387227,610.767380008524,0.0004954348271709955,0.6052034569928667,0.04,0.8114546614893468,0.0005735313590307888,0.18958715713973837,0.0007607749690950456,0.10889325337160911,12.810489654115523
25025000402,199.3462973022,199.36,189.57319640000003,0.0,332.0,724.0,482.0,1543.0,71.0,87.0,101.0,16.0,316.0,171.0,71.0,37.0,87.0,97.0,4.0,16.0,108.0,594.0,0.0,0.0,0.0,1461.0,11.0,13.0,15.0,3648.0,39.0,186150.0,4552401.999999999,225853.0,0.7888634320785846,0.7888634320785846,0.8673246466161703,0.8673246466161703,0.5393999409226489,0.5923617622623084,0.6407811759351035,0.8394969140305546,0.28005657708628007,0.12322274881516593,0.06565656565656566,0.39284370856425693,0.8996660334429826,0.21633674659753724,0.4703540635126377,0.3132949449125081,0.3333289743589744,,8.139335660668259,19.243224951503436,3.1333541122925266,0.08440011471133672,0.5327757404820754,0.45892564106643513,0.5697007794971912,0.37452551924940164,0.08440011471133672,0.5116757213957024,0.45892564106643513,0.5697007794971912,0.5697007794971912,0.9020260241152457,0.19517527118507144,0.021100019086373,11.27268977296791,0.4065709739904176,22.794619177748796,0.0,3.713720758367647,19.08089837130022,136.2244183742083,0.0,62.599692634400625,3.2057268814078457,118.78364324242591,12.036009754346496,0.3610649041787879,0.8551008028983212,5061.788823970037,265358.17815388244,349978.1928160614,27979.340342596304,520.8942335473514,0.00047264656902086684,0.5769903691813804,0.04,0.7757569221508829,0.0005360696285799342,0.17649478330658108,0.000648828908680625,0.09401886035313001,15.68073658170793
25025000502,212.39000000000001,296.14,129.6420994,83.73,713.0,1207.0,116.0,2041.0,238.0,34.0,114.0,82.0,274.0,50.0,238.0,86.0,34.0,114.0,0.0,82.0,138.0,751.0,0.0,0.0,0.0,1872.0,6.0,8.0,9.0,6303.0,23.0,186150.0,4552401.999999999,225853.0,0.8699612505818177,0.8699612505818177,0.9106967618337782,0.852216345611993,0.5555475963081619,0.6718780254797472,0.7414647545347413,0.9834260585809134,0.21292883470371426,0.05943152454780354,0.03062583222370173,0.37932035473655507,0.9865106488973504,0.35001473787359133,0.5919687065164135,0.05751614404703576,0.3478247826086957,,15.743334001640509,48.61843554588284,5.792874414130706,0.6325112440458328,0.879344501805519,0.26226072336862377,1.0644699632086088,1.8358255943847805,0.6325112440458328,0.879344501805519,0.26226072336862377,1.0644699632086088,1.0644699632086088,0.38567630983627105,0.6633642600468174,0.0,21.536208415778034,0.401174890491453,33.667904885864786,0.0,10.46768567910384,23.20021849132529,130.60017355882573,0.0,39.91673058049054,14.309628503882529,103.94839559527294,20.33250525081386,0.6478913000688082,0.9869909854472502,3995.6329172598544,248201.13936261897,330724.23716711014,22997.761521577635,361.0835874924022,0.00044170061457418793,0.5440041872087525,0.03790504491119065,0.7327102046329438,0.0004406251505639206,0.1447842236779901,0.00044977047163598303,0.061655973526034975,15.013181694053392
25025000503,34.38,34.38,33.2942,0.0,551.0,574.0,280.0,1408.0,0.0,0.0,0.0,19.0,87.0,0.0,0.0,82.0,0.0,4.0,0.0,19.0,5.0,113.0,0.0,0.0,0.0,1341.0,2.0,1.0,3.0,2211.0,6.0,186150.0,4552401.999999999,225853.0,0.7229403816083401,0.3113534752433452,0.5689387533501011,0.3792925022334008,0.27289152425277485,0.2966165820669691,0.33021812493827013,0.023861869434168178,0.09724612736660931,0.10084033613445376,0.05309734513274336,0.3879407509069863,0.9755707598371778,0.3919502911931818,0.40816714488636363,0.19987256392045455,0.16666666666666666,,42.28969613742763,66.40802124656818,3.3939926594460497,0.5706713335005856,0.0,0.0,0.15017655170122465,0.0,0.5706713335005856,0.12014074189143154,0.0,0.15017655170122465,0.15017655170122465,0.0,2.4628980076802964,0.0,45.68368879689732,0.0842655995525727,42.44247848202443,0.0,15.51462478184991,26.927853403141363,111.69613721640488,0.0,13.959720767888307,37.22209424083769,41.880226876090745,37.22879581151832,1.0000000000001308,1.0000000000001308,17026.953903432226,271734.5391670157,360273.4982589878,28992.039965095984,448.83602094240837,0.00048411518324607323,0.5945724258289703,0.039999999999999994,0.7945724258289703,0.0005554724230849511,0.18085514834205935,0.0005590727257648395,0.07542757417102967,13.180738219895286
25025000504,82.3151155472,82.34,80.9669009,0.0,1395.0,1001.0,324.0,2726.0,82.0,16.0,50.0,120.0,336.0,70.0,82.0,214.0,16.0,58.0,0.0,120.0,52.0,615.0,0.0,0.0,0.0,2637.0,27.0,21.0,19.0,4985.0,67.0,186150.0,4552401.999999999,225853.0,0.7560059403293516,0.7560059403293516,0.8883652172690192,0.8313188217616513,0.39592753359817945,0.5646880850958442,0.625501331091986,0.4817572316313433,0.21964285714285725,0.19648093841642222,0.10894308943089431,0.41022195562976077,0.9678985315947843,0.5124598312545855,0.3679766324284666,0.1195493250183419,0.31343089552238806,,33.668050858652634,61.568315086069155,7.595686224504282,1.4820855168521923,0.6175356300540927,0.1976114310392654,0.642236957812017,1.0127584195427277,1.4820855168521923,0.7163410969492888,0.1976114310392654,0.642236957812017,0.642236957812017,0.864548127294908,2.6430525378595644,0.0,41.263737083195984,0.23321953697383388,33.849555214257954,0.0,7.840970046657483,26.00858535599833,145.81758634531724,0.0,46.64803642493264,25.265596513612923,99.12386704099407,23.32212968825683,0.9995427216988454,1.0000000000007445,12693.376893854746,281335.3617741073,368966.2443121205,27061.521425795483,724.4303218362885,0.0005012387660918144,0.6165350983726015,0.04292081612824873,0.8194559145008501,0.000518484729504634,0.17171119747388874,0.0009023495524751075,0.12638936118532912,14.774898912695354
