tract_id,AC_LAND,AC_TOT,AC_UNPR,AC_WATER,AUTOOWN0,AUTOOWN1,AUTOOWN2P,COUNTHU10,E5_ENT10,E5_IND10,E5_OFF10,E5_RET10,E5_SVC10,E8_ED10,E8_ENT10,E8_HLTH10,E8_IND10,E8_OFF10,E8_PUB10,E8_RET10,E8_SVC10,EMPTOT,E_HIWAGEWK,E_LOWWAGEW,E_MEDWAGEW,HH,R_HIWAGEWK,R_LOWWAGEWK,R_MEDWAGEWK,TOTPOP10,WORKERS,CBSA_EMP,CBSA_POP,CBSA_WRK,D2b_E5Mix,D2b_E5MixA,D2b_E8Mix,D2b_E8MixA,D2a_EpHHm,D2c_TrpMx1,D2c_TrpMx2,D2c_TripEq,D2r_JobPop,D2r_WrkEmp,D2a_WrkEmp,D2c_WrEmIx,P_WRKAGE,PCT_AO0,PCT_AO1,PCT_AO2P,R_PCTLOWWAGE,E_PCTLOWWA,D1A,D1B,D1C,D1C5_Ret10,D1C5_Off10,D1C5_Ind10,D1C5_Svc10,D1C5_Ent10,D1C8_Ret10,D1C8_Off10,D1C8_Ind10,D1C8_Svc10,D1C8_Ent10,D1C8_Ed10,D1C8_Hlth10,D1C8_Pub10,D1D,D2A_JPHH,D3a,D3aao,D3amm,D3apo,D3b,D3bao,D3bmm3,D3bmm4,D3bpo3,D3bpo4,D4b025,D4b050,D4d,D5ar,D5ae,D5br,D5be,D5cr,D5cri,D5ce,D5cei,D5dr,D5dri,D5de,D5dei,WalkIndex
48085031704,381.5982925418,381.5982925418,378.4706039,0.0,72.0,1207.0,842.0,2126.0,308.0,41.0,67.0,31.0,924.0,34.0,308.0,67.0,41.0,65.0,2.0,31.0,823.0,1371.0,405.0,342.0,624.0,1935.0,1290.0,480.0,727.0,3825.0,2497.0,2871213.0,6371773.0,2767603.0,0.5837707854334501,0.5837707854334501,0.5894468558499696,0.5894468558499696,0.5961473668469779,0.6288218463510844,0.6947643482286479,0.6045312069504953,0.5277136258660508,0.7088934850051707,1.8212983223924144,0.43986020327086517,0.8206481124183007,0.03433442144873001,0.5687831373471308,0.39686801034807145,0.1922245174209051,0.2413858497447119,5.617349697245619,10.106470789006055,3.6224711138173435,0.0819085258094766,0.17702856364590433,0.10833075644774735,2.174538725908514,0.8138008087667686,0.0819085258094766,0.17174413580104922,0.10833075644774735,2.174538725908514,2.174538725908514,0.08983520964139766,0.1770285235976243,0.005284427845322331,9.239820811053468,0.7085271390180878,24.470491645224705,2.9775494256333146,6.593815239036783,14.899127430160453,77.99582577911002,7.124808341659949,6.706939158507889,14.249147091202412,58.69725756435976,20.122079442287657,0.0,0.0,137.52677037746858,362799.803940724,401990.9254040432,10248.919760418275,5649.931193777031,0.0004459778515846518,0.7749706840203309,0.03,0.91329141278175,0.0005151560980763077,0.09499356854762202,0.0005952345518616424,0.12987870675928426,14.032373033382301
48085031706,444.92,450.65999999999997,425.9710083,5.73,10.0,49.0,767.0,829.0,454.0,88.0,70.0,30.0,714.0,52.0,454.0,305.0,88.0,66.0,4.0,30.0,357.0,1356.0,493.0,348.0,515.0,813.0,737.0,232.0,263.0,2294.0,1232.0,2871213.0,6371773.0,2767603.0,0.6952025436241756,0.6952025436241756,0.7715793318824387,0.7715793318824387,0.7595727312895431,0.6317687751143422,0.6913067233410334,0.4535853291796504,0.743013698630137,0.9520865533230294,0.9085545722713865,0.9126111180547022,0.7676481647776808,0.013188781664656212,0.060302714113389624,0.9264985042219542,0.18830493506493504,0.253141592920354,1.9461428428093164,5.385345889418942,3.1833149871504234,0.07042730964685744,0.16433044436475464,0.2065868844024926,0.838085164809005,1.0657998993455977,0.07042730964685744,0.1549401368817046,0.2065868844024926,0.838085164809005,0.838085164809005,0.12207405364515388,0.7160112309328455,0.009390307483232802,5.129457829962998,1.6678969889298891,19.411288045155995,2.763642094422502,2.6701741701484885,13.977471398615583,57.77880716665916,5.751972690533522,2.509602672453623,2.8687436133939017,69.04057343030571,7.186095035185164,0.0,0.0,42.69979158934304,341861.5747971775,377356.79393518396,6115.007643456264,2292.164516930724,0.00042016850840988776,0.7284409532685395,0.030000000000000002,0.8584409532685395,0.00030736738177834734,0.05896063551235966,0.00024148564974864204,0.05318111214662939,14.139985008540862
48085031708,579.3390802,581.9590802,575.8329926000001,2.62,115.0,958.0,987.0,2063.0,380.0,438.0,2211.0,82.0,1652.0,256.0,380.0,182.0,438.0,2192.0,19.0,82.0,1214.0,4763.0,2636.0,842.0,1285.0,1951.0,1078.0,399.0,703.0,3819.0,2180.0,2871213.0,6371773.0,2767603.0,0.7546843612225618,0.7546843612225618,0.7216286853626999,0.7216286853626999,0.8172648433561358,0.7074059813110836,0.761411286886379,0.4863648575068525,0.8900023304591005,0.6279706178885208,0.4576947302120512,0.5814064076850662,0.8253408824299556,0.055994003877847795,0.46525773630635,0.47873555016965585,0.18302547247706424,0.1711295402057527,3.5826323615906386,6.632124491873067,8.27148948038272,0.142402316696331,3.8396515986074227,0.7606368829346248,2.1082488195695146,0.6599131603025868,0.142402316696331,3.8066559500841666,0.7606368829346248,2.1082488195695146,2.1082488195695146,0.4445729777484522,0.31606372454820075,0.03299564852643984,11.854121842003403,2.441312376729882,15.905418699604356,1.8494384926344172,1.4092936030058563,12.646686118190557,52.38668203594093,1.3780972616664846,1.10142047950473,1.928880625701855,53.02164284384102,14.35771897377398,0.0,0.0,77.7692166804074,321869.0191071816,364275.7808078435,9298.37970483325,4716.850284852485,0.00039569541741845646,0.6883270143363595,0.029999999999999995,0.8246599180187514,0.000467377731217108,0.08498951026075939,0.0004969321473149635,0.1069711086879266,12.905019924633766
48085031709,940.9925512690002,941.0025512690002,936.428009,0.0,84.0,917.0,1227.0,2232.0,286.0,73.0,209.0,979.0,311.0,165.0,286.0,27.0,73.0,208.0,1.0,979.0,119.0,1858.0,368.0,564.0,926.0,2113.0,1524.0,486.0,650.0,4504.0,2660.0,2871213.0,6371773.0,2767603.0,0.8063597729324097,0.8063597729324097,0.699481297327615,0.699481297327615,0.7245994399126536,0.7682682388834745,0.8470523720809148,0.6220502117115194,0.5840930524992141,0.8224878264718902,1.4316469321851453,0.6494386320901278,0.8068324955595028,0.03799107974910394,0.4117091935483871,0.5502850268817204,0.18269947744360904,0.2988482238966631,2.383524862696375,4.809765492912447,1.98413523440058,1.0454615483003182,0.22318875126364301,0.07795579862910254,0.12707864510083577,0.3054160429347866,1.0454615483003182,0.22212086404685535,0.07795579862910254,0.12707864510083577,0.12707864510083577,0.17620149385023987,0.028832954325183395,0.0010678872167557178,4.3676600970993436,0.879318443918599,18.859652027707096,4.740775654618295,3.5385450072977807,10.58033154144078,46.98306170234536,4.755678934261746,8.83581493084193,7.476450611514975,34.8544832710118,10.365181476387692,0.0,0.0,47.83608197153592,306870.88337932783,359175.5146932122,6242.5725981201,3892.7129798320684,0.00037727283716932296,0.6548501462550181,0.029999999999999995,0.8163602154912745,0.00031377945648913076,0.05454249805437357,0.00041010719287263485,0.086659922981238,13.74812272658009
48085031711,304.737167359,309.4,304.73699949999997,4.67,10.0,689.0,839.0,1540.0,146.0,10.0,50.0,6.0,80.0,9.0,146.0,13.0,10.0,48.0,2.0,6.0,58.0,292.0,70.0,78.0,144.0,1465.0,1150.0,430.0,613.0,3066.0,2193.0,2871213.0,6371773.0,2767603.0,0.7448909072705642,0.7448909072705642,0.6923620896603336,0.6923620896603336,0.3622348493329005,0.5156508210718485,0.570541820258198,0.45900344121744685,0.17391304347826086,0.23501006036217298,7.510273972602739,0.0014880719762538548,0.7987555936073059,0.006552311688311688,0.44799799999999995,0.5454349090909091,0.19607347013223891,0.2622602739726027,5.053534978360481,10.061128137538876,0.9582028053994922,0.019689074613719187,0.16407590445815284,0.0328151895894333,0.19032774301036218,0.4791015621589611,0.019689074613719187,0.15751287233910127,0.0328151895894333,0.19032774301036218,0.19032774301036218,0.02953365540939882,0.04265967615937745,0.00656303211938099,6.0117377837571375,0.1993174266211604,23.76133971167421,2.948387514900607,2.676190481231031,18.136761966425986,83.66782761706969,2.0985463768528425,7.343857970303414,7.347693762427713,72.45001708989886,23.097620895426232,0.0,0.0,17.627342483085545,345697.4039021623,390349.92884789273,4703.883095669037,4019.4879049773763,0.00042483778280542986,0.7354825468648998,0.030000000000000002,0.8845174531351002,0.00023643814824969825,0.04096509372979962,0.00042346330295767165,0.09,13.000000000000002
48085031712,370.3737411502,370.3737411502,370.3735047,0.0,69.0,1515.0,1456.0,3047.0,177.0,39.0,147.0,18.0,344.0,38.0,177.0,22.0,39.0,144.0,3.0,18.0,284.0,725.0,356.0,154.0,215.0,2895.0,1433.0,481.0,765.0,4967.0,2679.0,2871213.0,6371773.0,2767603.0,0.7894090603619265,0.7894090603619265,0.7524576686702632,0.7524576686702632,0.4215058408196959,0.554701675358616,0.6113828574547331,0.5171315174358588,0.25474349964862963,0.42596944770857814,3.6951724137931032,0.06753073753982974,0.8640997100865714,0.023417853626517885,0.4980938562520512,0.47847225795864784,0.17953985442329226,0.2076965517241379,8.226822661991191,13.410774747527798,1.957481636071106,0.0485995810096553,0.39689633636131216,0.10529897793839078,0.7667924080791537,0.4778959162619382,0.0485995810096553,0.38879640530459064,0.10529897793839078,0.7667924080791537,0.7667924080791537,0.10259902204815814,0.05939939437338016,0.008099931056694945,10.184304298041557,0.2504315930915371,30.665851894541703,8.750178883879968,5.021759519758215,16.893913072964732,76.91288011157403,8.20498263685318,7.337998642596331,6.907371474054292,85.9676011566044,7.770672158381394,0.0,0.0,122.1109793647977,332818.20806167764,382125.2913323882,5751.476933531556,3278.8185621144653,0.0004089838719149701,0.7109538183531935,0.03,0.8685215700273067,0.00028909473167823313,0.05325289464288025,0.0003454319813748275,0.07523069276670279,12.111298980466199
48085031713,197.7727584839,197.77604797370003,197.7728042,0.0,22.0,1541.0,974.0,2541.0,185.0,6.0,92.0,86.0,153.0,9.0,185.0,34.0,6.0,92.0,0.0,86.0,110.0,522.0,120.0,200.0,202.0,2323.0,966.0,514.0,992.0,3972.0,2472.0,2871213.0,6371773.0,2767603.0,0.8585023807317441,0.8585023807317441,0.8212366839385409,0.7685009489430425,0.4075013585115677,0.5809977539131602,0.6453168907173334,0.48796951103565817,0.23230974632843793,0.3486973947895792,4.735632183908046,0.023858083603692133,0.8363503902316213,0.008721818181818181,0.6071208539944903,0.3841473278236915,0.20792438511326863,0.3808620689655172,12.848076733130808,20.08365323749471,2.6393921623833556,0.43484235501207313,0.46518029924110443,0.030337847290953363,0.55619372124362,0.9354166737238424,0.43484235501207313,0.46518029924110443,0.030337847290953363,0.55619372124362,0.55619372124362,0.04550675710025923,0.1719145087692871,0.0,15.487468895503278,0.22470952604390873,22.381487687112696,5.5336804744519,0.25700009668331475,16.590806873882087,59.34733833872756,4.041917238054667,0.0,0.0,74.42402695325327,9.706512430863297,0.0,0.0,133.756864648607,333384.6183756717,375173.6205752883,6435.001350186445,3326.8223421593307,0.00040968943961481084,0.7099654705945133,0.029999999999999992,0.8499654705945133,0.0003234519562258483,0.057045354153351734,0.0003504893369000314,0.07506763268977483,12.158411347822396
48085031714,353.4691583252,353.47999999999996,306.6732979,0.0,167.0,2247.0,1195.0,3615.0,122.0,8.0,27.0,0.0,35.0,13.0,122.0,5.0,8.0,26.0,1.0,0.0,17.0,192.0,27.0,116.0,49.0,2928.0,1008.0,501.0,1003.0,5028.0,2512.0,2871213.0,6371773.0,2767603.0,0.7261874395945376,0.625503814001411,0.6221551596964146,0.5822034499524215,0.18213265109482052,0.30098531376976906,0.3330774948315282,0.01812290414859716,0.07356321839080471,0.14201183431952658,13.083333333333334,5.652948257976106e-06,0.827757167859984,0.04667639834024897,0.6220298699861687,0.33127631535269714,0.19943777468152862,0.5988541666666668,11.78778407518671,16.395294710591475,0.6260726099020424,0.0,0.08804152939667739,0.026086367838942415,0.05543351727004112,0.3978168800738245,0.0,0.08478073187663684,0.026086367838942415,0.05543351727004112,0.05543351727004112,0.04239031433550452,0.01630400098739896,0.0032607975200722515,12.41385668509033,0.06557378825136612,19.377576143705443,8.566902512164763,0.0,10.810673467072714,50.71854999782039,7.241647367844796,0.0,0.0,70.61172983524827,3.6205257711503576,0.0,0.0,61.560030348760904,324011.9257660264,366776.01879670704,8673.333082211158,4711.4762144958695,0.00039797552902568747,0.6904099241824149,0.03,0.8316634604503792,0.0004359601376752835,0.08040992418241485,0.0004963655802185752,0.10589821206291729,11.121915607614186
48085031715,448.93461486800004,448.93461486800004,448.19998169999997,0.0,17.0,468.0,742.0,1230.0,13.0,18.0,6.0,11.0,34.0,1.0,13.0,7.0,18.0,6.0,0.0,11.0,26.0,82.0,26.0,23.0,33.0,1150.0,786.0,253.0,412.0,2544.0,1451.0,2871213.0,6371773.0,2767603.0,0.9013621207207483,0.9013621207207483,0.8806504121945116,0.8240994230954399,0.19042720308961877,0.2950105054035537,0.31920811068934785,0.003601135653013691,0.06245239908606248,0.10697977821265492,17.695121951219512,5.615658142073705e-08,0.8054201847484277,0.014619715447154472,0.38108386178861786,0.6042806097560977,0.17435401791867677,0.2736585365853659,2.7443112693540663,5.6760407194737725,0.18295413897030227,0.024542576936776216,0.013386869737889752,0.04016060921372844,0.05800992870727363,0.029004940377205034,0.024542576936776216,0.013386869737889752,0.04016060921372844,0.05800992870727363,0.05800992870727363,0.0022311529484772006,0.015618061048733733,0.0,2.9272654083230543,0.07130441217391305,18.505716455389575,4.991282306575645,0.5011879069876508,13.013246804514523,62.37397153129484,3.563240051049189,0.7071555399962743,1.0641661038778887,65.57226795709887,17.10142955039283,0.0,0.0,27.086398595972106,291235.1831447977,339564.8490873477,0.0,0.0,0.00035735805798051736,0.6205967633008623,0.03,0.7674623510678165,0.0,0.0,0.0,0.0,5.012227130901042
48085031716,178.04072906489998,178.04072906489998,178.0376968,0.0,0.0,746.0,477.0,1225.0,84.0,174.0,1047.0,5.0,519.0,94.0,84.0,117.0,174.0,1037.0,10.0,5.0,308.0,1829.0,1206.0,213.0,410.0,1139.0,533.0,190.0,308.0,2048.0,1031.0,2871213.0,6371773.0,2767603.0,0.6574877527624439,0.6574877527624439,0.6540396521876611,0.6540396521876611,0.7355737127809457,0.6889481134015941,0.7390264359167193,0.6298493103601261,0.9435130255352077,0.720979020979021,0.5636960087479497,0.6464211896774996,0.84667064453125,0.0,0.6099803591836734,0.3900096408163265,0.18428164888457807,0.11263531984691087,6.880579396286967,11.503202060766757,10.273123753802349,0.02808399431651529,5.880787759165208,0.9773227853095341,1.7299739775962926,0.47181103550253706,0.02808399431651529,5.824619770534648,0.9773227853095341,1.7299739775962926,1.7299739775962926,0.5279789584067772,0.6571652435293436,0.05616798863303058,17.15370315013982,1.6057948033362597,23.131334137012708,2.1988002523697703,1.5852464300200015,19.34728760684407,107.27931614287355,4.490181567997215,1.7937581006174446,1.7937581006174446,140.18936434076005,10.782816195225678,0.0,0.0,64.70428790370035,310736.88367353467,356516.5151788438,3823.661562022948,1778.9104125974945,0.00038167947468040696,0.6615726329072094,0.03,0.807358949360814,0.0001921942337982133,0.034717898721627956,0.00018741268092739848,0.040504215175232616,13.72615822680233
